,molecule_chembl_id,IC50,units,SMILES,pIC50,activity_label,ML_activity_label
145,CHEMBL4848938,1.0,nM,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc2c(c1)CC(=O)N2CCN1CCOCC1,9.0,active,1
146,CHEMBL3828408,1.01,nM,CN(Cc1nc2c(N3CCOCC3)nc(-c3ccc(Cl)c(C(F)(F)F)c3)nc2n1C)c1ncc(C(=O)NO)cn1,8.995678626217357,active,1
147,CHEMBL1094708,1.01,nM,Nc1ccc(-n2cc(-c3cccc(NC(=O)CCCCCCC(=O)NO)c3)nn2)cc1,8.995678626217357,active,1
148,CHEMBL3827794,1.02,nM,COc1cc(-c2nc(N3CCOCC3)c3nc(CN(C)c4ncc(C(=O)NO)cn4)n(C)c3n2)cc(OC)c1OC,8.991399828238082,active,1
149,CHEMBL3827894,1.04,nM,CN(Cc1nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc2n1C)c1ncc(C(=O)NO)cn1,8.98296666070122,active,1
150,CHEMBL4080164,1.06,nM,Cc1[nH]c2ccccc2c1CCNCc1cccc(/C=C/C(=O)NO)c1.Cl,8.97469413473523,active,1
151,CHEMBL4758559,1.1,nM,CCOC(=O)c1cc2cc(OC)c(-c3cnc([C@H](CCCCCC(=O)CC)NC(=O)[C@H]4CC45CCN(CC)CC5)[nH]3)cc2o1,8.958607314841775,active,1
152,CHEMBL3828747,1.1,nM,CN(Cc1nc2c(N3CCOCC3)nc(Cl)nc2n1C)c1ncc(C(=O)NO)cn1,8.958607314841775,active,1
153,CHEMBL3826997,1.1,nM,CCNc1ccc(-c2nc(N3CCOCC3)c3nc(CN(C)c4ncc(C(=O)NO)cn4)n(C)c3n2)cc1,8.958607314841775,active,1
154,CHEMBL443392,1.1,nM,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC1=O,8.958607314841775,active,1
155,CHEMBL5280359,1.1,nM,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(Br)cc4F)c3c2)nn1)NO,8.958607314841775,active,1
156,CHEMBL4863294,1.1,nM,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(Br)cc4F)c3c2)nn1)NO,8.958607314841775,active,1
157,CHEMBL4749655,1.1,nM,O=C(CCCCCCn1cnc2c(N3CCOCC3)nc(-c3cccc(CO)c3)nc21)NO,8.958607314841775,active,1
158,CHEMBL5178922,1.1,nM,O=C(CCCCCCN1CC(c2ccc3ncnc(Nc4ccc(Br)cc4F)c3c2)N=N1)NO,8.958607314841775,active,1
159,CHEMBL5201054,1.1,nM,O=C(CCCCn1cc(-c2ccc3ncnc(Nc4ccccc4F)c3c2)nn1)NO,8.958607314841775,active,1
160,CHEMBL3759794,1.1,nM,O=C(CCCCCC(=O)N/N=C/c1ccc(-c2cccnc2)cc1)NO,8.958607314841775,active,1
161,CHEMBL3827660,1.11,nM,CN(Cc1nc2c(N3CCOCC3)nc(-c3ccc(N)nc3)nc2n1C)c1ncc(C(=O)NO)cn1,8.954677021213342,active,1
162,CHEMBL3339026,1.14,nM,Cc1ccc(Nc2ncnc3sc(NC(=O)CCCCCCC(=O)NO)cc23)cc1C,8.943095148663527,active,1
163,CHEMBL3827004,1.14,nM,CN(Cc1nc2c(N3CCOCC3)nc(-c3cncnc3)nc2n1C)c1ncc(C(=O)NO)cn1,8.943095148663527,active,1
164,CHEMBL5274330,1.14,nM,O=C(CCCCCC(=O)N(Cc1ccc(Br)s1)c1ccc(OCCN2CCOCC2)cc1)NO,8.943095148663527,active,1
165,CHEMBL5175796,1.16,nM,COc1ccc2c(c1)cc(C(=O)NC1C3CC4CC(C3)CC1C4)n2CCCCCCC(=O)NO,8.935542010773082,active,1
166,CHEMBL5208269,1.16,nM,O=C(CCCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccccc21)NO,8.935542010773082,active,1
167,CHEMBL5173197,1.2,nM,O=C(CCCCc1nnc(-c2cc3c([nH]c4ccccc43)c(-c3ccccc3)n2)o1)NO,8.920818753952375,active,1
168,CHEMBL4779376,1.2,nM,CS(=O)(=O)Nc1ccc(-c2nc(N3CCOCC3)c3ncn(CCCCCCC(=O)NO)c3n2)cc1,8.920818753952375,active,1
169,CHEMBL1836145,1.2,nM,CCCC[C@H]1NC(=O)C[C@H]2/C=C/CCSSC[C@@H](NC1=O)C(=O)N[C@H]([C@@H](C)CC)[C@@H](O)CC(=O)O2,8.920818753952375,active,1
170,CHEMBL4634829,1.2,nM,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1C[C@@]12CCN(C)C2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.920818753952375,active,1
171,CHEMBL4444219,1.23,nM,CCCNNC(=O)/C=C/c1ccc(CNCCc2c(C)[nH]c3ccccc23)cc1.O=C(O)C(F)(F)F,8.910094888560602,active,1
172,CHEMBL4069853,1.28,nM,O=C(/C=C/c1ccc(S(=O)(=O)NCCc2cccc3[nH]ccc23)cc1)NO,8.892790030352131,active,1
173,CHEMBL5220408,1.3,nM,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccc(C)nc3cc2F)o1,8.886056647693163,active,1
174,CHEMBL4462577,1.3,nM,COc1ccc(-c2cc(OCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cn1,8.886056647693163,active,1
175,CHEMBL4561458,1.3,nM,COc1ccc(-c2cc(OCCCCCCC(=O)NO)c3ncnc(C)c3c2)cn1,8.886056647693163,active,1
176,CHEMBL393060,1.3,nM,O=C(CCCCC[C@H](NC(=O)c1ccccn1)C(=O)Nc1ccc2ncccc2c1)NO,8.886056647693163,active,1
177,CHEMBL4456391,1.3,nM,COc1ncc(-c2cc(OCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(C)(=O)=O,8.886056647693163,active,1
178,CHEMBL5218980,1.3,nM,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3c(ccc(=O)n3C)c2)[nH]1,8.886056647693163,active,1
179,CHEMBL5182385,1.3,nM,COc1cc2nc(NCCCCCC(=O)NO)nc(NC3CCN(C)CC3)c2cc1OC,8.886056647693163,active,1
180,CHEMBL1819257,1.3,nM,COc1ccncc1-c1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,8.886056647693163,active,1
181,CHEMBL4474676,1.3,nM,COc1ncc(-c2cc(OCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1F,8.886056647693163,active,1
182,CHEMBL5182515,1.3,nM,COc1ncc(-c2cc(OCCN(C)c3ncc(C(=O)NO)cn3)c3nc(N)nc(C)c3c2)cc1C,8.886056647693163,active,1
183,CHEMBL4461441,1.3,nM,COc1cc(-c2nc(NCc3cccc(/C=C/C(=O)NO)c3)cc3c2[nH]c2ccccc23)cc(OC)c1OC,8.886056647693163,active,1
184,CHEMBL5177696,1.3,nM,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(CCCCCCC(=O)NO)c4)nc3c2)c1,8.886056647693163,active,1
185,CHEMBL5185898,1.31,nM,O=C(CCCCCCn1cc(C(=O)NC2CCCCCCC2)c2ccccc21)NO,8.882728704344236,active,1
186,CHEMBL4065026,1.34,nM,Cn1ccc2c(CCNS(=O)(=O)c3ccc(/C=C/C(=O)NO)cc3)cccc21,8.872895201635192,active,1
187,CHEMBL3827612,1.37,nM,CCn1c(CN(C)c2ncc(C(=O)NO)cn2)nc2c(N3CCOCC3)nc(-c3ccc(N)cc3)nc21,8.863279432843592,active,1
188,CHEMBL408513,1.376,nM,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,8.861381566100507,active,1
189,CHEMBL3809599,1.4,nM,CCC(=O)CCCCC[C@H](NC(=O)C12CCN(CC1)CC2)c1ncc(-c2ccc3ccccc3c2)[nH]1,8.853871964321762,active,1
190,CHEMBL5199007,1.4,nM,O=C(CCCCCCC(=O)Nc1nc2c(s1)C[C@@H](NC(=O)c1cccc3ccccc13)CC2)NO,8.853871964321762,active,1
191,CHEMBL5194391,1.4,nM,COc1ncc(-c2cc(OCCCCCCC(=O)NO)c3nc(N)nc(C)c3c2)cc1F,8.853871964321762,active,1
192,CHEMBL5192364,1.4,nM,COc1cc(-c2nc(-c3nnc(CCCCC(=O)NO)o3)cc3c2[nH]c2ccccc23)cc(OC)c1OC,8.853871964321762,active,1
193,CHEMBL4536105,1.4,nM,COc1ncc(-c2cc(OCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1F,8.853871964321762,active,1
194,CHEMBL4068308,1.4,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)NCCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,8.853871964321762,active,1
195,CHEMBL4644307,1.4,nM,N[C@@H](CCCCCC(=O)c1ccon1)c1ncc(-c2ccccc2F)[nH]1,8.853871964321762,active,1
196,CHEMBL3929484,1.4,nM,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,8.853871964321762,active,1
197,CHEMBL3759982,1.4,nM,O=C(CCCCCC(=O)N/N=C/c1ccc(-c2ccccc2)cc1)NO,8.853871964321762,active,1
198,CHEMBL4742243,1.4,nM,O=C(CCCCCCn1cnc2c(N3CCOCC3)nc(-c3ccc4cn[nH]c4c3)nc21)NO,8.853871964321762,active,1
199,CHEMBL5083249,1.5,nM,CCCNNC(=O)c1ccc(CNC(=O)c2cc3ccccc3[nH]2)cc1,8.823908740944319,active,1
200,CHEMBL4744689,1.5,nM,Nc1ncc(-c2nc(N3CCOCC3)c3ccn(CCCCCCC(=O)NO)c3n2)cn1,8.823908740944319,active,1
201,CHEMBL4646915,1.5,nM,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccccc3nc2OC)o1,8.823908740944319,active,1
202,CHEMBL5218651,1.5,nM,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccc(C)nc3cc2Cl)[nH]1,8.823908740944319,active,1
203,CHEMBL5285293,1.5,nM,CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2ccc3ccccc3c2)[nH]1,8.823908740944319,active,1
204,CHEMBL1819267,1.5,nM,CC(C)(C)c1[nH]c2ncccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,8.823908740944319,active,1
205,CHEMBL4862556,1.52,nM,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3cccnc3cc2OC)o1,8.818156412055227,active,1
206,CHEMBL5197455,1.56,nM,O=C(CCCCCCn1cc(C(=O)NC2CCCCC2)c2ccccc21)NO,8.806875401645538,active,1
207,CHEMBL3828289,1.59,nM,COc1ccc(C(F)(F)F)cc1-c1nc(N2CCOCC2)c2nc(CN(C)c3ncc(C(=O)NO)cn3)n(C)c2n1,8.79860287567955,active,1
208,CHEMBL3828628,1.6,nM,CN(Cc1nc2c(N3CCOCC3)nc(-c3cnc4ccccc4c3)nc2n1C)c1ncc(C(=O)NO)cn1,8.795880017344075,active,1
209,CHEMBL4636652,1.6,nM,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CN(C)C2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.795880017344075,active,1
210,CHEMBL5185310,1.6,nM,Cc1[nH]c2ccccc2c1C1=CCC(NCc2ccc(OCC(=O)NO)cc2F)CC1,8.795880017344075,active,1
211,CHEMBL4796562,1.6,nM,O=C(CCCCCCn1ccc2c(N3CCOCC3)nc(-c3cccc(O)c3)nc21)NO,8.795880017344075,active,1
212,CHEMBL3827317,1.6,nM,CCn1c(CN(C)c2ncc(C(=O)NO)cn2)nc2c(N3CCOCC3)nc(-c3ccc(OC)nc3)nc21,8.795880017344075,active,1
213,CHEMBL235082,1.6,nM,CC(C)[C@H]1NC(=O)C[C@H]2/C=C/CCSSC[C@@H](NC1=O)C(=O)N[C@H](C(C)C)C(=O)NCC(=O)O2,8.795880017344075,active,1
214,CHEMBL485514,1.6,nM,O=C(C=C1c2ccccc2-c2ccccc21)NCCCCCC(=O)NO,8.795880017344075,active,1
215,CHEMBL4061025,1.6,nM,C/C=C1\NC(=O)[C@H](CS)NC(=O)[C@@H](C(C)C)NC(=O)C[C@@H](/C=C/CS)OC(=O)[C@H](C(C)C)NC1=O,8.795880017344075,active,1
216,CHEMBL4102249,1.6,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)NCCCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,8.795880017344075,active,1
217,CHEMBL393360,1.6,nM,CC(C)[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)CNC1=O,8.795880017344075,active,1
218,CHEMBL5282110,1.6,nM,CCC(=O)CCCCC[C@H](NC(=O)C12CCN(CC1)CC2)c1ncc(-c2cc3ccccc3nc2OC)o1,8.795880017344075,active,1
219,CHEMBL4083345,1.6,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)NCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,8.795880017344075,active,1
220,CHEMBL4521497,1.6,nM,COc1ccc(-c2cc(OCCN(c3ncc(C(=O)NO)cn3)C(C)C)c3ncnc(C)c3c2)cn1,8.795880017344075,active,1
221,CHEMBL5191345,1.68,nM,O=C(CCCCCCn1c(C(=O)NC2C3CC4CC(C3)CC2C4)nc2ccccc21)NO,8.774690718274137,active,1
222,CHEMBL5278968,1.7,nM,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ccc(C(=O)NO)cc4)cc3n2)cn1,8.769551078621726,active,1
223,CHEMBL5271471,1.7,nM,CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2cc3ccccc3nc2OC)o1,8.769551078621726,active,1
224,CHEMBL4776660,1.7,nM,O=C(CCCCCCn1cnc2c(N3CCOCC3)nc(-c3cn[nH]c3)nc21)NO,8.769551078621726,active,1
225,CHEMBL4444204,1.7,nM,COc1ncc(-c2cc(OCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,8.769551078621726,active,1
226,CHEMBL4648157,1.7,nM,COc1ccc(-c2cc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3c2)cn1,8.769551078621726,active,1
227,CHEMBL4747553,1.8,nM,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2cc(C(F)(F)F)ccc2OC)[nH]1,8.744727494896694,active,1
228,CHEMBL3759186,1.8,nM,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OCCCCCCC(=O)NO,8.744727494896694,active,1
229,CHEMBL4517151,1.8,nM,Cc1ccc(CN2CCC(c3noc(CN(C)c4ncc(C(=O)NO)cn4)n3)CC2)cc1,8.744727494896694,active,1
230,CHEMBL403323,1.8,nM,O=C(/C=C/c1ccc(CN(CCO)CCc2cc3ccccc3[nH]2)cc1)NO,8.744727494896694,active,1
231,CHEMBL4456371,1.8,nM,COc1cccc(-c2nc(NCc3ccc(/C=C/C(=O)NO)cc3)cc3c2[nH]c2ccccc23)c1,8.744727494896694,active,1
232,CHEMBL5219978,1.8,nM,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccc(C4CC4)nc3cc2F)o1,8.744727494896694,active,1
233,CHEMBL4581165,1.8,nM,COc1ncc(-c2cc(OCCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,8.744727494896694,active,1
234,CHEMBL4786031,1.8,nM,O=C(CCCCCCC(=O)Nc1n[nH]c2cc(-c3ccccc3F)ccc12)NO,8.744727494896694,active,1
235,CHEMBL2047541,1.8,nM,COc1ccc(C/C(=N\O)C(=O)NCCS)cc1Br,8.744727494896694,active,1
236,CHEMBL3339022,1.9,nM,O=C(CCCCCCC(=O)Nc1cc2c(Nc3ccccc3)ncnc2s1)NO,8.721246399047171,active,1
237,CHEMBL4291290,1.9,nM,C[C@@]12CSC(=N1)c1csc(n1)CNC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](CCCCNC(=O)O[C@@H]1CC/C=C/CCC1)NC2=O,8.721246399047171,active,1
238,CHEMBL4790137,1.9,nM,COc1cccc(-c2ccc3c(NC(=O)CCCCCCC(=O)NO)n[nH]c3c2)c1,8.721246399047171,active,1
239,CHEMBL4776685,1.9,nM,CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1[nH]c(-c2ccccc2)nc1C(N)=O,8.721246399047171,active,1
240,CHEMBL3593407,1.95,nM,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)NC1=O,8.709965388637482,active,1
241,CHEMBL3827780,1.98,nM,CCc1ccc(-c2nc(N3CCOCC3)c3nc(CN(C)c4ncc(C(=O)NO)cn4)n(C)c3n2)cc1,8.703334809738468,active,1
242,CHEMBL1819260,2.0,nM,CC(C)(C)c1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,8.698970004336019,active,1
243,CHEMBL4845706,2.0,nM,COc1cc2nc(C3CCCCC3)cc(NCC3CCN(c4ncc(C(=O)NO)cn4)CC3)c2cc1OC,8.698970004336019,active,1
244,CHEMBL585939,2.0,nM,CC(C)C[C@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1,8.698970004336019,active,1
245,CHEMBL4646582,2.0,nM,CCC(=O)CCCCC[C@H](NC(=O)[C@@H]1CCC12CCN(CC)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.698970004336019,active,1
246,CHEMBL3356916,2.0,nM,Cc1cccc(NC(=O)[C@H](CCCCCS)NC(=O)[C@@H]2CCCC(=O)N2)c1,8.698970004336019,active,1
247,CHEMBL394261,2.0,nM,C[C@@H]1NC(=O)C2(Cc3ccccc3C2)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C1=O,8.698970004336019,active,1
248,CHEMBL4170617,2.0,nM,CC(C)CCN(CCCCCCC(=O)NO)c1ncc(C(=O)NCCCn2ccnc2)s1,8.698970004336019,active,1
249,CHEMBL99456,2.0,nM,O=C(CCCCCCC(=O)c1ccc(-c2ccc(Br)cc2)cc1)NO,8.698970004336019,active,1
250,CHEMBL5174843,2.0,nM,O=C(CCCCCCn1cc(C(=O)NC2CCCCCC2)c2ccccc21)NO,8.698970004336019,active,1
251,CHEMBL4644387,2.0,nM,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(Cc1ccccc1)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.698970004336019,active,1
252,CHEMBL4867665,2.0,nM,CCCC[C@H](NC(=O)[C@H](CN)c1c(C)[nH]c2ccc(O)cc12)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.698970004336019,active,1
253,CHEMBL3098602,2.0,nM,O=C(CCCCC[C@H](NC(=O)[C@H]1CCC(=O)N1)C(=O)Nc1cccc(C(F)(F)F)c1)NO,8.698970004336019,active,1
254,CHEMBL4243347,2.0,nM,O=C(CCCCCCC(=O)Nc1ccc(Nc2nc(-c3cn[nH]c3)c3cc[nH]c3n2)cc1)NO,8.698970004336019,active,1
255,CHEMBL4464542,2.0,nM,COc1ncc(-c2cc(OCCN(c3ncc(C(=O)NO)cn3)C(C)C)c3ncnc(C)c3c2)cc1F,8.698970004336019,active,1
256,CHEMBL2047690,2.0,nM,CSc1ccc(C/C(=N\O)C(=O)NCCS)cc1,8.698970004336019,active,1
257,CHEMBL1819272,2.0,nM,O=C(/C=C/c1ccc(CNCCc2c(-c3ccccc3)nn3ccccc23)cc1)NO,8.698970004336019,active,1
258,CHEMBL4640304,2.0,nM,O=C(NO)c1ccc(NC(=O)C2(c3ccc(-c4cn[nH]c4)cc3)CCOCC2)cc1,8.698970004336019,active,1
259,CHEMBL4640415,2.0,nM,O=C(O)c1cccc(-c2ccc(C3(C(=O)Nc4ccc(C(=O)NO)cc4)CCCC3)cc2)c1,8.698970004336019,active,1
260,CHEMBL4759606,2.0,nM,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2cc(F)ccc2OC)[nH]1,8.698970004336019,active,1
261,CHEMBL2448566,2.0,nM,CCC(=O)CCCCC[C@H](NC(=O)C1CCN(C)CC1)c1ncc(-c2ccc3ncccc3c2)[nH]1,8.698970004336019,active,1
262,CHEMBL4634521,2.0,nM,O=C(NO)c1ccc(NC(=O)C2(c3ccc(Br)cc3)CCOCC2)cc1,8.698970004336019,active,1
263,CHEMBL4639966,2.0,nM,O=C(NO)c1ccc(NC(=O)C2(c3ccc(-c4cn[nH]c4)cc3)CCCCC2)cc1,8.698970004336019,active,1
264,CHEMBL3339024,2.01,nM,Cc1ccc(Nc2ncnc3sc(NC(=O)CCCCCCC(=O)NO)cc23)cc1,8.69680394257951,active,1
265,CHEMBL5206239,2.04,nM,O=C(CCCCCCn1cc(C(=O)NC2C3CC4CC(C3)CC2C4)c2ccccc21)NO,8.6903698325741,active,1
266,CHEMBL4588397,2.1,nM,CCN(CCOc1cc(-c2ccc(OC)nc2)cc2c(C)ncnc12)c1ncc(C(=O)NO)cn1,8.67778070526608,active,1
267,CHEMBL5185297,2.1,nM,O=C(COc1ccc(CNCCc2c[nH]c3ccccc23)c(F)c1)NO,8.67778070526608,active,1
268,CHEMBL3758735,2.1,nM,O=C(CCCCCC(=O)N/N=C/c1ccc(-c2cccs2)cc1)NO,8.67778070526608,active,1
269,CHEMBL4798082,2.1,nM,CC(C)[C@H]1NC(=O)C[C@H]2/C=C/CCSSC[C@@H](NC1=O)C(=O)N[C@H](C)C(=O)NCC(=O)O2,8.67778070526608,active,1
270,CHEMBL5279520,2.1,nM,CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2cc3ccccc3[nH]c2=O)o1,8.67778070526608,active,1
271,CHEMBL5169341,2.1,nM,O=C(CCCCCCn1c(C(=O)NC2C3CC4CC(C3)CC2C4)cc2ccccc21)NO,8.67778070526608,active,1
272,CHEMBL4776328,2.1,nM,CCOc1cccc(-c2ccc3c(NC(=O)CCCCCCC(=O)NO)n[nH]c3c2)c1,8.67778070526608,active,1
273,CHEMBL4535819,2.1,nM,COc1ncc(-c2cc(OCCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(C)(=O)=O,8.67778070526608,active,1
274,CHEMBL5180181,2.16,nM,O=C(CCCCCCn1c(C(=O)NC2C3CC4CC(C3)CC2C4)cc2cc(Cl)ccc21)NO,8.665546248849068,active,1
275,CHEMBL3622727,2.18,nM,C/C=C1\NC(=O)c2csc(n2)[C@@H](C(C)C)NC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](C(C)C)NC1=O,8.661543506395395,active,1
276,CHEMBL4588104,2.189,nM,O=C(/C=C/c1ccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)Nc2ccc3ccccc3c2)cc1)NO,8.659754238432068,active,1
277,CHEMBL5187023,2.2,nM,O=C(CCCCc1nnc(-c2cc3c([nH]c4ccccc43)c(-c3ccc(C(F)(F)F)cc3)n2)o1)NO,8.657577319177793,active,1
278,CHEMBL4590525,2.2,nM,CCNC(=O)c1cccc(CN(C(=O)CCCCCC(=O)NO)c2ccc(OC)cc2)c1,8.657577319177793,active,1
279,CHEMBL4440596,2.2,nM,COc1ncc(-c2cc(OCCCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1F,8.657577319177793,active,1
280,CHEMBL3593411,2.2,nM,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2ccnc(c2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,8.657577319177793,active,1
281,CHEMBL4063500,2.2,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,8.657577319177793,active,1
282,CHEMBL5169828,2.2,nM,Cc1ccc(-c2nc(N)nc3c2cnn3CCCCCCC(=O)NO)o1,8.657577319177793,active,1
283,CHEMBL5093798,2.2,nM,Cl.Cn1cc(CN2CC3(CCN(c4ncc(C(=O)NO)cn4)C3)C2)c2ccc(C#N)cc21,8.657577319177793,active,1
284,CHEMBL4640939,2.2,nM,CCCN1CCC2(CC1)C[C@@H]2C(=O)N[C@@H](CCCCCC(=O)CC)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.657577319177793,active,1
285,CHEMBL5269123,2.28,nM,COc1ccc(/C=N/NC(=O)CCCCCCCC(=O)NO)cc1,8.642065152999546,active,1
286,CHEMBL4787267,2.3,nM,Nc1ncc(-c2nc(N3CCOCC3)c3ncn(CCCCCCC(=O)NO)c3n2)cn1,8.638272163982407,active,1
287,CHEMBL4468089,2.3,nM,COc1ccc(N(Cc2cccc(C(=O)NCCc3ccc(F)cc3)c2)C(=O)CCCCCC(=O)NO)cc1,8.638272163982407,active,1
288,CHEMBL3758870,2.3,nM,O=C(CCCCCC(=O)N/N=C/c1ccc(-c2ccccn2)cc1)NO,8.638272163982407,active,1
289,CHEMBL3317816,2.3,nM,CC(C)(C)OC(=O)NCC[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,8.638272163982407,active,1
290,CHEMBL5189457,2.31,nM,O=C(CCCCCCn1cc(C(=O)NCc2ccc(Cl)cc2)c2ccccc21)NO,8.636388020107855,active,1
291,CHEMBL4457009,2.4,nM,COc1ncc(-c2cc(OCCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1F,8.619788758288394,active,1
292,CHEMBL5197839,2.4,nM,Nc1nc(-c2ccco2)c2cnn(CCCCCCC(=O)NO)c2n1,8.619788758288394,active,1
293,CHEMBL4777182,2.4,nM,COc1cccc(-c2ccc3c(NC(=O)CCCCCCC(=O)NO)n[nH]c3n2)c1,8.619788758288394,active,1
294,CHEMBL4870348,2.5,nM,CNC(=O)CCCCCCCn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,8.602059991327963,active,1
295,CHEMBL609583,2.5,nM,O=C(NO)c1cnc(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)nc1,8.602059991327963,active,1
296,CHEMBL4782066,2.5,nM,O=C(CCCCCCC(=O)Nc1n[nH]c2cc(-c3cccc(C(F)(F)F)c3)ccc12)NO,8.602059991327963,active,1
297,CHEMBL4524198,2.5,nM,COc1ccc(-c2cc(OCCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cn1,8.602059991327963,active,1
298,CHEMBL4464421,2.5,nM,CCOC(=O)Nc1cccc(-c2csc(NC(=O)CCCCCC(=O)NO)n2)c1,8.602059991327963,active,1
299,CHEMBL323869,2.5,nM,O=C(CCCCCC(NC(=O)OCc1ccccc1)C(=O)Nc1cccc2cccnc12)NO,8.602059991327963,active,1
300,CHEMBL5171183,2.53,nM,O=C(CCCCCCn1cc(C(=O)Nc2ccc(Cl)cc2Cl)c2ccccc21)NO,8.596879478824182,active,1
